_id,X,Y,ObjectID,Loc_name,Status,Score,Match_type,Match_addr,User_fld,Addr_type,Side,ARC_Street,ARC_City,ARC_State,ARC_ZIP,AffidavitID,County,CDSCode,School,Street,City,State,Zip,MailingStreet,MailingCity,MailingState,MailingZip,Telephone,Email,Email2,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,SchoolType,SchoolAccommodations,LowGrade,HighGrade,KindergartenEnrollment,Grade1Enrollment,Grade2Enrollment,Grade3Enrollment,Grade4Enrollment,Grade5Enrollment,Grade6Enrollment,Grade7Enrollment,Grade8Enrollment,Grade9Enrollment,Grade10Enrollment,Grade11Enrollment,Grade12Enrollment,UngradedElementaryEnrollmnet,UngradedSecondaryEnrollment,TotalEnrollment,DiplomaOffered,Graduates2015_16,FullTimeTeachers,PartTimeTeachers,AdministrativeStaff,OtherStaff,OffersSpecialEducationServices,TaxExempt501,TaxExempt23701,TaxExempt214,TaxExempt,ReligiousClassification,ReligiousDenomination,Director_PrincipalOfficerSaluta,Director_PrincipalOfficerFirstN,Director_PrincipalOfficerLastNa,Director_PrincipalOfficerTitle,Director_PrincipalOfficerEmail,CustodianofRecordsSalutation,CustodianofRecordsFirstName,CustodianofRecordsLastName,CustodianofRecordsEmail
191,-13588671.8408276,4565859.91266147,191,parcels,T,92.87,A,"101 YGNACIO VALLEY RD, WALNUT CREEK, CA 94596",0,Address,,"101 Ygnacio Valley Road, Suite 345",Walnut Creek,CA,94596,201155,Contra Costa,07616306149363,Halstrom Academy - Walnut Creek,"101 Ygnacio Valley Road, Suite 345",Walnut Creek,CA,94596,,,,,925-948-8992,walnutcreek@futures.edu,,Acalanes Union High,Mrs.,Carol,Rupp,Director,crupp@futures.edu,Coeducational,Day Only,6,12,0,0,0,0,0,0,1,2,2,4,5,2,5,0,0,21,Yes,0,1,4,2,1,No,No,No,No,No,Non-religious,,Mr.,Steven,Lawrence,Superintendent,slawrence@futures.edu,Miss,Kaitlyn,Elder,kelder@futures.edu
192,-13553338.2949544,4573304.13383377,192,parcels,T,100,A,"5200 HEIDORN RANCH RD, ANTIOCH, CA 94531",0,Address,,5200 Heidorn Ranch Road,Antioch,CA,94531,207521,Contra Costa,07616486933410,Heritage Baptist Academy,5200 Heidorn Ranch Road,Antioch,CA,94531,,,,,925-778-2234,nancy.schooloffice@gmail.com,,Antioch Unified,Mr.,James,Oesterwind,Principal,joesterwind@gmail.com,Coeducational,Day Only,K,12,15,8,9,7,11,2,9,7,7,2,6,5,2,0,0,90,No,1,7,1,1,2,No,Yes,No,No,Yes,Religious,Baptist,Mr.,James,Oesterwind,Principal,joesterwind@gmail.com,Mrs.,Nancy,Guzman,nancy.schooloffice@gmail.com
193,-13556720.6495172,4575046.71149314,193,parcels,T,100,A,"2200 COUNTRY HILLS DR, ANTIOCH, CA 94509",0,Address,,2200 Country Hills Drive,Antioch,CA,94509,201265,Contra Costa,07616486906622,Hilltop Christian,2200 Country Hills Drive,Antioch,CA,94509,,,,,925-778-0214,mekey.lepulu@staff.nccsda.com,,Antioch Unified,Mr.,Mekey,Lepulu,Principal,mekey.lepulu@staff.nccsda.com,Coeducational,Day Only,K,8,15,9,14,14,14,4,10,8,10,0,0,0,0,0,0,98,No,0,5,2,0,6,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Albert,Miller,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
194,-13602071.8221179,4563245.43168815,194,parcels,T,100,A,"10 IRWIN WAY, ORINDA, CA 94563",0,Address,,10 Irwin Way,Orinda,CA,94563,195732,Contra Costa,07616306933360,Holden High School,10 Irwin Way,Orinda,CA,94563,,,,,925-254-0199,office@holdenhigh.org,,Acalanes Union High,Mrs.,Jennifer,Payne,Director,jenniferp@holdenhigh.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,10,7,14,8,0,0,39,Yes,8,5,0,4,9,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Jennifer,Payne,Director,jenniferp@holdenhigh.org,Mr.,Muhammad,Ramadan,office@holdenhigh.org
195,-13559521.8370785,4580446.13640177,195,parcels,T,92.87,A,"25 W 15TH ST, ANTIOCH, CA 94509",0,Address,,25 East 15th Street,Antioch,CA,94509,204540,Contra Costa,07616486967640,Holy Rosary,25 East 15th Street,Antioch,CA,94509,,,,,925-757-1270,administration@holyrosarycatholicschool.org,,Antioch Unified,Mr.,Timothy,Hooke,Principal,thooke@csdo.org,Coeducational,Day Only,K,8,46,51,55,53,40,62,56,55,53,0,0,0,0,0,0,471,No,0,25,2,1,24,No,Yes,No,No,Yes,Religious,Roman Catholic,Fr.,Larry,Young,Superintendent,lyoung@csdo.org,Mr.,Timothy,Hooke,thooke@csdo.org
196,-13575683.8763498,4573437.61818533,196,streets,M,100,A,"5353 CONCORD BLVD, Concord, CA, 94521",,Address,R,5353 Concord Blvd.,Concord,CA,94521,210994,Contra Costa,07617546135610,Hope Academy for Dyslexics,5353 Concord Blvd.,Concord,CA,94521,,,,,925-687-7555,hope4dyslexics@gmail.com,,Mt. Diablo Unified,Mrs.,Stephanie,Soltero,Director,ssoltero@hopeacademyconcord.org,Coeducational,Day Only,1,8,0,0,2,3,4,4,12,10,4,0,0,0,0,0,0,39,No,0,5,2,2,3,No,Yes,No,No,Yes,Non-religious,,Mrs.,Laurey,Ahonen,Director,lahonen@hopeacademyconcord.org,Mrs.,Laurey,Ahonen,lahonen@hopeacademyconcord.org
197,-13588751.5734129,4577006.38834651,197,parcels,T,100,A,"96 BLACKWOOD DR, PACHECO, CA 94553",0,Address,,96 Blackwood Drive,Pacheco,CA,94553,199070,Contra Costa,07617546135628,Jesus Our Restorer Christian School,96 Blackwood Drive,Pacheco,CA,94553,,,,,415-601-3361,jorchristianschool@gmail.com,,Mt. Diablo Unified,Mrs.,PATRICIA,GAMBOA,Administrator,jorchristianschool@gmail.com,Coeducational,Day Only,K,12,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,6,Yes,0,1,1,1,0,No,Yes,No,No,Yes,Religious,Not affiliate with any denomination,Ms.,LYDIA,MACATANGAY,Principal,jorchristianschool@gmail.com,Mrs.,PATRICIA,GAMBOA,jorchristianschool@gmail.com
198,-13609144.4702319,4582573.24032464,198,parcels,T,100,A,"878 SANDY COVE DR, RODEO, CA 94572",0,Address,,878 Sandy Cove Drive,Rodeo,CA,94572,199947,Contra Costa,07616977099716,King's Academy,878 Sandy Cove Drive,Rodeo,CA,94572,,,,,510-799-4544,kingsacademyhsg@aol.com,,John Swett Unified,Mr.,Robert,Schilling,Principal,,Coeducational,Day Only,1,12,0,0,0,0,2,1,2,0,0,3,1,1,3,0,0,13,Yes,1,7,0,2,0,No,Yes,Yes,No,Yes,Religious,Not affiliate with any denomination,Mr.,Robert,Schilling,Principal,KingsAcademy@aol.com,Mrs.,De,Morris,demorris6@gmail.com
199,-13580397.923383,4574715.34330503,199,parcels,T,100,A,"4255 CLAYTON RD, CONCORD, CA 94521",0,Address,,4255 Clayton Road,Concord,CA,94521,209867,Contra Costa,07617546933436,King's Valley Christian School,4255 Clayton Road,Concord,CA,94521,,,,,925-687-2020,dprescott@kingsvalley.org,,Mt. Diablo Unified,Mr.,Michael,Nortune,Superintendent,mnortune@kingsvalley.org,Coeducational,Day Only,K,8,51,41,34,32,21,27,23,35,15,0,0,0,0,0,0,279,No,0,20,3,2,0,No,Yes,No,No,Yes,Religious,Open Bible Standard Church,Mr.,Dan,Prescott,Principal,dprescott@kingsvalley.org,Mrs.,Joanna,Rhodes,jrhodes@kingsvalley.org
200,-13586930.6882193,4570759.23926853,200,parcels,T,85.37,A,"3380 VINCENT RD, PLEASANT HILL, CA 94523",0,Address,,"3380 Vincent Road, Suite HUB",Pleasant Hill,CA,94517,197503,Contra Costa,07618127071624,Legacy Academy,"3380 Vincent Road, Suite HUB",Pleasant Hill,CA,94517,PO Box 1014,Clayton,CA,94517,925-407-2690,administration@legacyacademy.org,,Walnut Creek Elementary,Mr.,Bradley,Smith,Administrator,administration@legacyacademy.org,Coeducational,Day Only,1,12,0,1,0,1,0,0,0,2,2,0,2,0,6,0,0,14,No,3,8,0,2,0,No,Yes,Yes,No,Yes,Religious,Not affiliate with any denomination,Mr.,Bradley,Smith,Administrator,administration@legacyacademy.org,Mrs.,Lynn,Smith,administration@legacyacademy.org
201,-13575226.5739892,4552344.88026575,201,parcels,T,100,A,"2615 CAMINO TASSAJARA, DANVILLE, CA 94506",0,Address,,2615 Camino Tassajara,Danville,CA,94506,197099,Contra Costa,07618046153597,Legacy Christian Academy East Bay,2615 Camino Tassajara,Danville,CA,94506,,,,,800-496-0012,Admin@lcadanville.com,,San Ramon Valley Unified,Mrs.,Courtney,Bellig,Administrator,Admin@lcadanville.com,Coeducational,Day Only,K,8,1,1,3,1,1,3,2,1,0,0,0,0,0,0,0,13,No,0,2,4,3,0,No,No,No,No,No,Religious,Not affiliate with any denomination,Mrs.,Tracy,Harwood,Administrator,,Mrs.,Jennifer,DiMercurio,
202,-13567193.2995614,4579692.02008184,202,parcels,T,100,A,"1210 STONEMAN AVE, PITTSBURG, CA 94565",0,Address,,1210 Stoneman Avenue,Pittsburg,CA,94565,193459,Contra Costa,07617886142004,Legacy Christian School,1210 Stoneman Avenue,Pittsburg,CA,94565,,,,,925-439-2552,admin@legacychristianschoolca.org,,Pittsburg Unfied,Mrs.,Elisa,Onstott,Administrator,admin@legacychristianschoolca.org,Coeducational,Day Only,K,8,12,14,9,7,3,2,4,2,3,0,0,0,0,0,0,56,No,0,6,0,2,2,No,Yes,No,No,Yes,Religious,Not affiliate with any denomination,Mrs.,Amber,Urias,Principal,aurias@legacychristianschoolca.org,Mrs.,Elisa,Onstott,admin@legacychristianschoolca.org
203,-13579128.4270045,4553020.87004571,203,parcels,T,100,A,"143 CLOVER HILL CT, DANVILLE, CA 94526",0,Address,,143 Clover Hill Court,Danville,CA,94526,206585,Contra Costa,07618046153605,Lerner Academy,143 Clover Hill Court,Danville,CA,94526,,,,,925-855-1708,juliedlerner@comcast.net,,San Ramon Valley Unified,Mrs.,Julie,Lerner,Administrator,juliedlerner@comcast.net,Coeducational,Day Only,8,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,No,0,1,0,0,0,Yes,No,No,No,No,Non-religious,,Mrs.,Julie,Lerner,Director,juliedlerner@comcast.ent,Mrs.,Julie,Lerner,juliedlerner@comcast.net
204,-13590751.6144138,4564259.5644599,204,streets,M,100,A,"999 LELAND DR, Lafayette, CA, 94549",,Address,L,999 Leland Drive,Lafayette,CA,94549,199810,Contra Costa,07617136998199,"Meher Schools, The",999 Leland Drive,Lafayette,CA,94549,,,,,925-938-9958,vince@meherschools.org,ivy@meherschools.org,Lafayette Elementary,Dr.,Ivy,Summers,Principal,ivy@meherschools.org,Coeducational,Day Only,K,5,56,26,14,26,24,19,0,0,0,0,0,0,0,0,0,165,No,0,16,7,5,5,No,Yes,Yes,Yes,Yes,Non-religious,,Dr.,Wendy,Ritchey,President,DrWLR@wendyritchey.com,Dr.,Vince,d'Assis,ivy@meherschools.org
205,-13615574.5191269,4569834.05633608,205,parcels,T,100,A,"7075 CUTTING BLVD, EL CERRITO, CA 94530",0,Address,,7075 Cutting Boulevard,El Cerrito,CA,94530,192932,Contra Costa,07617967103161,Montessori Family School,7075 Cutting Boulevard,El Cerrito,CA,94530,,,,,510-236-8802,kathy@montessorifamily.com,,West Contra Costa Unified,Mrs.,Kathy,Bibeau,Administrator,kathy@montessorifamily.com,Coeducational,Day Only,K,8,18,7,12,17,13,7,6,4,5,0,0,0,0,0,0,89,No,0,11,2,4,1,No,Yes,No,No,Yes,Non-religious,,Mr.,James,Purse,Head of School,jimi@montessorifamily.com,Miss,Caroline,Hamel,caroline@montessorifamily.com
206,-13579643.4791339,4551484.61083919,206,parcels,T,100,A,"909 CAMINO RAMON, DANVILLE, CA 94526",0,Address,,909 Camino Ramon,Danville,CA,94526,192601,Contra Costa,07618046131270,Montessori School of San Ramon,909 Camino Ramon,Danville,CA,94526,,,,94556,925-838-7434,sanramont@yahoo.com,danmont@aol.com,San Ramon Valley Unified,Mr.,Dennis,Wanken,Executive Director,sanramont@yahoo.com,Coeducational,Day Only,K,3,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,48,No,0,3,0,1,0,No,No,No,No,No,Non-religious,,Mr.,Dennis,Wanken,Executive Director,sanramont@yahoo.com,Mr.,Dennis,Wanken,sanramon@yahoo.com
207,-13618906.1829123,4572296.50132484,207,parcels,T,100,A,"2800 RHEEM AVE, RICHMOND, CA 94804",0,Address,,2800 Rheem Avenue,Richmond,CA,94804,202359,Contra Costa,07617966152144,New Direction Christian Academy,2800 Rheem Avenue,Richmond,CA,94804,878 34th Street,Richmond,CA,94805,510-890-9740,ndcarichmond@gmail.com,ndcaprincipal@gmail.com,West Contra Costa Unified,Mrs.,Christine,Jones,Principal,ndcaprincipal@gmail.com,Coeducational,Day Only,K,8,2,0,0,1,3,0,1,1,2,0,0,0,0,0,0,10,No,0,2,0,1,1,No,Yes,No,No,Yes,Religious,Not affiliate with any denomination,Rev.,Donnell,Jones,Director,director@newdirectionchristianacademy.org,Mrs.,Christine,Jones,ndcarichmond@gmail.com
208,-13585564.8541723,4578978.63760395,208,parcels,T,100,A,"2120 OLIVERA CT, CONCORD, CA 94520",0,Address,,2120 Olivera Court,Concord,CA,94520,194567,Contra Costa,07617546998165,New Hope Academy,2120 Olivera Court,Concord,CA,94520,,,,,925-825-1370,ccsschoolnews@aol.com,info@mynewhopeacademy.com,Mt. Diablo Unified,Mr.,Ben,Balk,President,mrbalk@mynewhopeacademy.com,Coeducational,Day Only,K,8,12,8,4,6,4,3,3,2,2,0,0,0,0,0,0,44,No,0,4,2,2,4,No,Yes,Yes,No,Yes,,,Ms.,Lisa,Coniglio,Principal,mrbalk@mynewhopeacademy.com,Mrs.,Ruth,Hesseltine,ccsschoolnews@aol.com
209,-13574226.6511159,4583268.9478045,209,parcels,T,100,A,"2586 WILLOW PASS RD, BAY POINT, CA 94565",0,Address,,2586 Willow Pass Road,Bay Point,CA,94565,202458,Contra Costa,07617546134191,New Jerusalem Christian Academy,2586 Willow Pass Road,Bay Point,CA,94565,,,,,925-458-0621,pbcpastored@comcast.net,,Mt. Diablo Unified,Rev.,Edward,Lemons,Principal,PBCPastored@comcast.net,Coeducational,Day Only,K,12,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,8,Yes,1,2,0,1,0,No,No,No,No,No,Religious,Baptist,Mr.,Edward,Lemons,Principal,pbcpastored@comcast.net,Mrs.,Efigenia,Lemons,Imadelemonade@comcast.net
210,-13584116.3138625,4568475.75679258,210,parcels,T,92.87,A,"2303 YGNACIO VALLEY RD, WALNUT CREEK, CA 94598",0,Address,,"2303 Ygnacio Valley Road, Suite A",Walnut Creek,CA,94598,209853,Contra Costa,07617547099229,NorthCreek Academy,"2303 Ygnacio Valley Road, Suite A",Walnut Creek,CA,94598,,,,,925-954-6322,cfox@ncapschool.org,,Mt. Diablo Unified,Mr.,Greg,Steele,Administrator,gsteele@ncapschool.org,Coeducational,Day Only,K,8,46,46,39,42,38,38,40,47,45,0,0,0,0,0,0,381,No,0,22,10,2,18,No,Yes,No,No,Yes,Religious,Evangelical,Mr.,Greg,Steele,Principal,gsteele@ncapschool.org,Mrs.,Nancy,L'Hommedieu,
211,-13601449.1213692,4563062.45198617,211,parcels,T,100,A,"19 ALTARINDA RD, ORINDA, CA 94563",0,Address,,19 Altarinda Road,Orinda,CA,94563,200899,Contra Costa,07616306956973,Orinda Academy,19 Altarinda Road,Orinda,CA,94563,,,,,925-254-7553,roger@orindaacademy.org,info@orindaacademy.org,Acalanes Union High,Mr.,Ronald,Graydon,Head of School,ron@orindaacademy.org,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,4,10,16,24,17,0,0,71,Yes,23,10,5,4,5,No,Yes,No,No,Yes,Non-religious,,Mr.,Ronald,Graydon,Head of School,ron@orindaacademy.org,Mr.,Roger,Wise,roger@orindaacademy.org
212,-13595287.2688461,4559827.57111459,212,streets,M,100,A,"350 RHEEM BLVD, Moraga, CA, 94556",,Address,L,350 Rheem Boulevard,Moraga,CA,94556,200794,Contra Costa,07616307104953,Orion Academy,350 Rheem Boulevard,Moraga,CA,94556,,,,,925-377-0789,office@orionacademy.org,,Acalanes Union High,Dr.,Kathryn,Stewart,Executive Director,director@orionacademy.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,9,14,6,13,0,0,42,Yes,15,9,0,2,9,Yes,Yes,No,No,Yes,Non-religious,,Dr.,Kathryn,Stewart,Executive Director,director@orionacademy.org,Ms.,Meg,Muyskens,mmuyskens@orionacademy.org
213,-13558619.9194396,4578481.59484674,213,parcels,T,90.02,A,"330 WORRELL RD, ANTIOCH, CA 94509",0,Address,,330 Worrell Avenue,Antioch,CA,94509,211741,Contra Costa,07616486134134,Paideia Academy,330 Worrell Avenue,Antioch,CA,94509,3665 Hawthorne Dr. #210,Bethel Island,CA,94511,925-813-5845,with.patience@yahoo.com,with.patience@yahoo.com,Antioch Unified,Ms.,Sheri,Crowder,Headmaster,with.patience@yahoo.com,Coeducational,Day Only,K,12,2,3,1,2,2,1,5,1,1,2,1,0,0,0,0,21,No,1,1,0,1,3,No,No,No,No,No,Religious,Not affiliate with any denomination,Ms.,Sheri,Crowder,Headmaster,with.patience@yahoo.com,Ms.,Sheri,Crowder,with.patience@yahoo.com
214,-13587622.3570699,4568641.93664981,214,streets,M,97.3,A,"2740 JONES RD, Walnut Creek, CA, 94597",,Address,R,2740 Jones Road,Walnut Creek,CA,94597,193204,Contra Costa,07618126967665,Palmer School For Boys and Girls,2740 Jones Road,Walnut Creek,CA,94597,,,,,925-934-4888,Palmerschool39@gmail.com,,Walnut Creek Elementary,Mr.,Samuel,Mendes,Headmaster,palmerschool39@gmail.com,Coeducational,Day Only,K,8,41,37,46,40,58,44,40,33,39,0,0,0,0,0,0,378,No,0,28,7,2,11,No,No,No,No,No,Non-religious,,Mr.,Samuel,Mendes,Headmaster,palmerschool39@gmail.com,Mr.,Samuel,Mendes,palmerschool39@gmail.com
215,-13590876.5787799,4572008.4230413,215,streets,M,100,A,"796 GRAYSON RD, Pleasant Hill, CA, 94523",,Address,R,796 Grayson Road,Pleasant Hill,CA,94523,201320,Contra Costa,07617546973911,Pleasant Hill Adventist Academy,796 Grayson Road,Pleasant Hill,CA,94523,,,,,925-934-9261,office@pleasanthilladventistacademy.com,,Mt. Diablo Unified,Ms.,Susan,Walters,Principal,principal@myphaa.com,Coeducational,Day Only,K,12,9,5,5,12,10,11,6,2,17,6,16,15,16,0,0,130,Yes,13,11,1,2,4,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Albert,Miller,Superintendent,superintendent@nccsda.com,Mr.,Bill,Keresoma,superintendent@nccsda.com
216,-13614216.2165114,4567443.56459127,216,parcels,T,100,A,"960 AVIS DR, EL CERRITO, CA 94530",0,Address,,960 Avis Drive,El Cerrito,CA,94530,193829,Contra Costa,07617966958987,Prospect Sierra School,960 Avis Drive,El Cerrito,CA,94530,,,,,510-809-9000,peggy@prospectsierra.org,,West Contra Costa Unified,Ms.,Katherine,Dinh,Head of School,kdinh@prospectsierra.org,Coeducational,Day Only,K,8,34,32,46,48,50,50,69,71,72,0,0,0,0,0,0,472,No,0,52,10,10,30,No,Yes,No,No,Yes,Non-religious,,Ms.,Katherine,Dinh,Head of School,kdinh@prospectsierra.org,Ms.,Peggy,Snyder,psnyder@prospectsierra.org
217,-13585036.3651124,4576737.6465501,217,parcels,T,100,A,"2391 GRANT ST, CONCORD, CA 94520",0,Address,,2391 Grant Street,Concord,CA,94520,193293,Contra Costa,07617546967673,Queen of All Saints Elementary,2391 Grant Street,Concord,CA,94520,,,,,925-685-8700,lprince@csdo.org,jegray@csdo.org,Mt. Diablo Unified,Mrs.,Lucia,Prince,Principal,lprince@csdo.org,Coeducational,Day Only,K,8,39,29,20,26,24,23,30,11,11,0,0,0,0,0,0,213,No,0,9,5,1,10,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Fr.,Larry,Young,Superintendent,lyoung@csdo.org,Mrs.,Lucia,Prince,lprince@csdo.org
218,-13581327.9913834,4575406.05551354,218,streets,M,100,A,"3886 CHESTNUT AVE, Concord, CA, 94519",,Address,R,3886 Chestnut Avenue,Concord,CA,94519,200404,Contra Costa,07617546967681,Saint Agnes,3886 Chestnut Avenue,Concord,CA,94519,,,,,925-689-3990,akelley@csdo.org,,Mt. Diablo Unified,Mrs.,Jill,Lucia,Principal,jlucia@csdo.org,Coeducational,Day Only,K,8,33,27,34,38,32,37,23,34,36,0,0,0,0,0,0,294,No,0,17,4,1,16,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Rev.,Larry,Young,Superintendent,lyoung@oakdiocese.org,Mrs.,Ana,Kelley,akelley@csdo.org
219,-13619041.052932,4572751.8878793,219,parcels,T,100,A,"2851 SALESIAN AVE, RICHMOND, CA 94804",0,Address,,2851 Salesian Avenue,Richmond,CA,94804,193816,Contra Costa,07617966933493,Salesian College Preparatory,2851 Salesian Avenue,Richmond,CA,94804,,,,,510-234-4433,mflannery@salesian.com,rmangle@salesian.com,West Contra Costa Unified,Mrs.,Marylou,Flannery,Principal,mflannery@salesian.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,106,105,104,96,0,0,411,Yes,103,27,4,4,14,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Marylou,Flannery,Principal,mflannery@salesian.com,Mrs.,Rebecca,Mangle,rmangle@salesian.com
220,-13580749.0767092,4554525.88870603,220,streets,M,87.35,A,"220 W EL PINTADO, Danville, CA, 94526",,Address,R,220 West El Pintado Road,Danville,CA,94526,193366,Contra Costa,07618046906689,San Ramon Valley Christian Academy,220 West El Pintado Road,Danville,CA,94526,,,,,925-838-9622,office@srvca.org,,San Ramon Valley Unified,Mrs.,Jamie,Westgate,Principal,jwestgate@srvca.org,Coeducational,Day Only,K,8,29,29,32,28,37,32,44,36,43,0,0,0,0,0,0,310,No,0,20,8,3,9,No,Yes,No,Yes,Yes,Religious,Presbyterian,Mrs.,Jamie,Westgate,Principal,jwestgate@srvca.org,Mrs.,Julie,Sayer,registrar@srvca.org
221,-13614855.4807097,4577122.88515509,221,parcels,T,100,A,"1060 MANOR RD, EL SOBRANTE, CA 94803",0,Address,,1060 Manor Road,El Sobrante,CA,94803,200978,Contra Costa,07617960128843,"Seneca Family of Agencie, Catalyst Academy",1060 Manor Road,El Sobrante,CA,94803,,,,,510-300-6381,Jessica_murphy@senecacenter.org,tannea_nelson@senecacenter.org,West Contra Costa Unified,Ms.,Tannea,Nelson,Director,tannea_nelson@senecacenter.org,Coeducational,Day Only,2,12,0,0,0,1,3,2,2,0,2,0,2,2,1,0,0,15,Yes,3,5,0,1,16,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Faith,Chappell,Principal,faith_chappell@senecacenter.org,Ms.,Jennifer,Spadoni,jennifer_spadoni@senecacenter.org
222,-13584981.0053731,4578788.08039644,222,parcels,T,100,A,"2351 OLIVERA RD, CONCORD, CA 94520",0,Address,,2351 Olivera Road,Concord,CA,94520,202286,Contra Costa,07617547104045,"Seneca Family of Agencies, Olivera School",2351 Olivera Road,Concord,CA,94520,,,,,925-603-1900,jessica_murphy@senecacenter.org,tami_downes@senecacenter.org,Mt. Diablo Unified,Mr.,Warnell,Brooks,Director,warnell_brooks@senecacenter.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,1,1,5,3,11,6,7,0,0,34,Yes,8,5,0,3,21,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Tami,Downes,Principal,tami_downes@senecacenter.org,Ms.,Jennifer,Spadoni,jennifer_spadoni@senecacenter.org
223,-13586420.3189669,4568430.45102367,223,parcels,T,100,A,"975 N SAN CARLOS DR, WALNUT CREEK, CA 94598",0,Address,,975 North San Carlos Drive,Walnut Creek,CA,94598,199859,Contra Costa,07618126967616,"Seven Hills, The",975 North San Carlos Drive,Walnut Creek,CA,94598,,,,,925-933-0666,mchamberlain@sevenhillsschool.org,,Walnut Creek Elementary,Mr.,Michael,Chamberlain,Administrator,mchamberlain@sevenhillsschool.org,Coeducational,Day Only,K,8,34,32,38,38,38,40,43,50,43,0,0,0,0,0,0,356,No,0,41,5,8,21,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Kathleen,McNamara,Head of School,kmcnamara@sevenhillsschool.org,Ms.,Virginia,Arias,varias@sevenhillsschool.org
224,,,224,,U,0,A,,,,,Alhambra Way,Martinez,CA,94553,199394,Contra Costa,07617396145270,Shalom Academy,Alhambra Way,Martinez,CA,94553,,,,,925-289-1230,shalomacademy28@gmail.com,,Martinez Unified,Mr.,Bret,Wickham,Principal,shalomacademy28@gmail.com,Coeducational,Day Only,1,12,0,1,0,2,0,1,1,0,1,0,1,0,1,0,0,8,Yes,0,1,0,1,0,No,No,No,No,No,,,Mr.,Bret,Wickham,Principal,,Mrs.,Anna,Wickham,
225,-13558941.6011533,4580485.67506211,225,parcels,T,100,A,"1310 AUGUST WAY, ANTIOCH, CA 94509",0,Address,,1310 August Way,Antioch,CA,94509,214877,Contra Costa,7616480134478,Sierra School at Antioch - Kimball,1310 August Way,Antioch,CA,94509,,,,,925-779-7415,info@catapultlearning.com,,Antioch Unified,Mr.,Parker,Robinson,Other,parker.robinson@catapultlearning.com,Coeducational,Day Only,K,5,0,0,1,3,5,3,0,0,0,0,0,0,0,0,0,12,No,0,1,0,1,2,Yes,No,No,No,No,,,Mr.,Jason,Gilbert,Director,,Ms.,Tina,Juarez,
226,-13555556.4673881,4573567.53463282,226,parcels,T,100,A,"4791 PREWETT RANCH DR, ANTIOCH, CA 94531",0,Address,,4791 Prewett Ranch Drive,Antioch,CA,94531,214880,Contra Costa,07616480134411,Sierra Schools at Antioch - Diablo Vista,4791 Prewett Ranch Drive,Antioch,CA,94531,,,,,925-779-7470,info@catapultlearning.com,,Antioch Unified,Mr.,Marco,Vieira,Other,marco.vieira@catapultlearning.com,Coeducational,Day Only,K,5,0,1,4,1,5,1,0,0,0,0,0,0,0,0,0,12,No,0,1,0,1,2,Yes,No,No,No,No,,,Mr.,Jason,Gilbert,Director,,Mr.,Tina,Crivelli,tina.crivelli@catapultlearning.com
227,-13559972.344386,4580469.45037445,227,parcels,T,100,A,"1413 F ST, ANTIOCH, CA 94509",0,Address,,1413 F Street,Antioch,CA,94509,214878,Contra Costa,07616480134445,Sierra Schools at Antioch - Fremont,1413 F Street,Antioch,CA,94509,,,,,925-778-1022,info@catapultlearning.com,,Antioch Unified,Mr.,Jason,Gilbert,Director,jgilbert@sierra-school.com,Coeducational,Day Only,6,12,0,0,0,0,0,0,1,0,0,2,3,2,2,0,0,10,Yes,0,1,0,1,2,Yes,No,No,No,No,,,Mr.,Jason,Gilbert,Director,,Mrs.,Tina,Crivelli,tina.crivelli@catapultlearning.com
228,-13555109.4002981,4577420.46733748,228,streets,M,100,A,"4325 SPAULDING ST, Antioch, CA, 94531",,Address,L,4325 Spaulding Street,Antioch,CA,94531,214882,Contra Costa,07616480134478,Sierra Schools at Antioch - Grant,4325 Spaulding Street,Antioch,CA,94531,,,,,925-778-1022,info@catapultlearning.com,,Antioch Unified,Ms.,Genavie,San Filippo,Other,genavie.sanfilippo@catapultlearning.com,Coeducational,Day Only,K,K,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,No,0,1,0,1,2,Yes,No,No,No,No,,,Mr.,Jason,Gilbert,Director,,Mrs.,Tina,Crivelli,tina.crivelli@catapultlearning.com
